time,acc_x,acc_y,acc_z,time,gyro_x,gyro_y,gyro_z
19880,-6.474,5.822,3.24,19880,-0.296,-0.032,0.092
19890,-6.482,6.692,3.842,19890,-0.118,-0.05,0.118
19900,-6.504,6.902,3.968,19900,0.034,-0.068,0.152
19910,-6.656,6.924,3.894,19910,0.058,-0.1,0.184
19920,-6.858,6.87,3.984,19920,-0.02,-0.146,0.21
19930,-7.022,6.762,4.08,19930,-0.112,-0.2,0.226
19940,-7.064,6.632,4.066,19940,-0.144,-0.264,0.242
19950,-7.156,6.196,3.736,19950,-0.098,-0.34,0.268
19960,-7.062,5.864,3.374,19960,-0.006,-0.432,0.314
19970,-7.034,6.208,3.322,19970,0.084,-0.528,0.364
19980,-7.014,6.862,3.446,19980,0.148,-0.632,0.4
19990,-6.9,7.29,3.622,19990,0.176,-0.748,0.444
20000,-6.736,7.214,3.486,20000,0.18,-0.866,0.494
20010,-6.6,6.718,3.184,20010,0.18,-0.978,0.54
20020,-6.48,5.992,2.84,20020,0.196,-1.066,0.598
20030,-6.3,5.322,2.472,20030,0.264,-1.136,0.64
20040,-6.122,4.964,2.184,20040,0.402,-1.198,0.662
20050,-6.02,5.084,2.038,20050,0.566,-1.24,0.7
20060,-5.894,5.292,1.886,20060,0.696,-1.252,0.748
20070,-5.786,5.428,1.728,20070,0.796,-1.252,0.81
20080,-5.73,5.56,1.616,20080,0.878,-1.248,0.898
20090,-5.538,5.676,1.518,20090,0.906,-1.242,1.006
20100,-5.432,5.858,1.502,20100,0.85,-1.226,1.126
20110,-5.384,6.212,1.47,20110,0.676,-1.202,1.242
20120,-5.098,6.616,1.532,20120,0.43,-1.204,1.292
20130,-4.818,6.932,1.618,20130,0.148,-1.198,1.276
20140,-4.758,6.946,1.738,20140,-0.124,-1.154,1.276
20150,-4.824,6.62,1.88,20150,-0.388,-1.126,1.306
20160,-4.798,6.218,2.078,20160,-0.62,-1.136,1.318
20170,-4.688,5.826,2.314,20170,-0.722,-1.12,1.364
20180,-4.612,5.526,2.706,20180,-0.632,-1.022,1.352
20190,-4.678,6.146,3.322,20190,-0.278,-0.86,1.226
20200,-4.516,7.332,3.958,20200,0.18,-0.598,1.088
20210,-4.204,8.108,4.09,20210,0.656,-0.26,0.97
20220,-4.64,8.486,4.222,20220,0.844,0.004,0.818
20230,-5.614,8.224,4.396,20230,0.54,0.172,0.684
20240,-6.154,7.364,5.066,20240,-0.19,0.312,0.548
20250,-5.982,6.17,6.096,20250,-1.016,0.42,0.356
20260,-5.478,5.624,7.344,20260,-1.494,0.504,0.106
20270,-4.81,5.754,8.102,20270,-1.502,0.66,-0.184
20280,-4.896,6.96,8.17,20280,-1.428,0.816,-0.358
20290,-6.358,9.358,8.592,20290,-1.59,0.932,-0.438
20300,-7.636,11.874,9.776,20300,-1.94,1.084,-0.604
20310,-7.936,13.57,11.194,20310,-2.304,1.21,-0.764
20320,-8.074,13.69,11.558,20320,-2.54,1.272,-0.826
20330,-8.276,12.694,11.08,20330,-2.694,1.378,-0.798
20340,-8.158,11.708,10.55,20340,-2.686,1.53,-0.81
20350,-7.57,10.646,10.582,20350,-2.558,1.558,-0.882
20360,-6.78,10.558,10.666,20360,-2.124,1.44,-1.038
20370,-6.196,11.792,11.036,20370,-1.5,1.41,-1.186
20380,-5.862,13.31,10.946,20380,-1.216,1.494,-1.234
20390,-5.614,14.394,10.198,20390,-1.494,1.504,-1.314
20400,-4.692,13.594,9.986,20400,-2.068,1.438,-1.412
20410,-4.27,11.742,9.02,20410,-2.65,1.332,-1.476
20420,-5.292,9.72,6.452,20420,-3.11,1.294,-1.564
20430,-6.664,8.194,4.24,20430,-3.27,1.3,-1.616
20440,-5.666,9.164,4.958,20440,-3.08,1.28,-1.7
20450,-3.506,11.402,6.424,20450,-2.592,1.266,-1.812
20460,-3.348,12.774,6.444,20460,-1.924,1.306,-1.934
20470,-4.386,13.368,5.77,20470,-1.508,1.368,-1.984
20480,-5.374,13.292,5.414,20480,-1.436,1.392,-2.07
20490,-5.712,13.028,5.964,20490,-1.568,1.38,-2.186
20500,-5.47,11.886,6.022,20500,-1.822,1.378,-2.256
20510,-5.64,9.908,5.302,20510,-2.116,1.42,-2.342
20520,-5.712,8.012,4.694,20520,-2.448,1.478,-2.414
20530,-4.976,8.19,5.82,20530,-2.872,1.542,-2.44
20540,-3.756,9.434,7.478,20540,-3.282,1.624,-2.486
20550,-3.828,10.586,7.658,20550,-3.506,1.738,-2.546
20560,-4.634,11.56,7.628,20560,-3.466,1.916,-2.546
20570,-4.76,11.96,8.57,20570,-3.352,2.092,-2.49
20580,-4.524,12.1,9.39,20580,-3.248,2.264,-2.47
20590,-4.276,12.014,9.52,20590,-3.192,2.462,-2.45
20600,-4.248,11.47,9.622,20600,-3.28,2.612,-2.392
20610,-4.218,10.722,10.238,20610,-3.4,2.662,-2.354
20620,-3.976,9.534,10.24,20620,-3.584,2.61,-2.336
20630,-3.404,8.526,10.084,20630,-3.846,2.542,-2.288
20640,-2.842,7.856,9.522,20640,-4.096,2.484,-2.232
20650,-2.394,7.45,8.984,20650,-4.282,2.45,-2.146
20660,-1.622,7.188,8.646,20660,-4.364,2.472,-2.046
20670,-0.956,6.552,7.84,20670,-4.384,2.526,-1.918
20680,-0.946,6.092,6.696,20680,-4.352,2.584,-1.758
20690,-1.712,5.68,5.764,20690,-4.224,2.664,-1.606
20700,-2.476,4.918,5.204,20700,-4.01,2.786,-1.462
20710,-2.748,4.45,4.406,20710,-3.72,2.846,-1.362
20720,-2.388,4.05,3.42,20720,-3.42,2.854,-1.284
20730,-1.808,3.356,2.22,20730,-3.208,2.866,-1.212
20740,-1.422,2.334,1.318,20740,-3.094,2.886,-1.134
20750,-1.224,1.222,0.76,20750,-3.032,2.924,-1.058
20760,-1.05,0.198,-0.112,20760,-2.968,2.926,-0.994
20770,-0.76,-0.79,-0.982,20770,-2.922,2.902,-0.91
20780,-1.05,-1.476,-1.42,20780,-2.844,2.908,-0.846
20790,-1.784,-1.726,-1.756,20790,-2.698,2.928,-0.808
20800,-2.2,-1.822,-1.52,20800,-2.526,2.946,-0.742
20810,-2.036,-1.932,-1.578,20810,-2.366,2.98,-0.658
20820,-1.432,-2.102,-2.058,20820,-2.164,3.012,-0.596
20830,-1.206,-2.274,-2.818,20830,-1.85,3.036,-0.594
20840,-1.476,-2.844,-3.572,20840,-1.428,3.048,-0.582
20850,-2.05,-3.618,-3.71,20850,-1.034,3.026,-0.53
20860,-2.934,-4.052,-3.924,20860,-0.774,2.952,-0.49
20870,-3.834,-4.088,-4.534,20870,-0.668,2.918,-0.466
20880,-4.624,-4.242,-5.04,20880,-0.672,2.944,-0.444
20890,-5.266,-4.836,-5.456,20890,-0.738,3.052,-0.402
20900,-5.776,-5.63,-6.14,20900,-0.844,3.074,-0.336
20910,-6.056,-6.6,-6.774,20910,-0.912,3.104,-0.252
20920,-6.254,-7.294,-7.3,20920,-0.998,3.188,-0.114
20930,-6.474,-7.398,-7.604,20930,-1.09,3.252,0.038
20940,-6.326,-6.742,-7.464,20940,-1.188,3.346,0.206
20950,-5.808,-6.222,-7.466,20950,-1.284,3.452,0.416
20960,-5.772,-6.478,-7.516,20960,-1.3,3.462,0.65
20970,-6.328,-7.114,-7.448,20970,-1.232,3.36,0.972
20980,-6.478,-7.238,-8.242,20980,-1.144,3.248,1.392
20990,-6.568,-7.352,-9.004,20990,-0.998,3.198,1.842
21000,-7.222,-8.042,-10.264,21000,-0.774,2.954,2.362
21010,-8.454,-8.758,-11.572,21010,-0.516,2.098,3.048
21020,-9.852,-9.912,-12.82,21020,-0.136,0.82,3.804
21030,-11.256,-11.658,-14.772,21030,0.568,-0.6,4.468
21040,-12.02,-13.374,-16.388,21040,1.958,-2.098,4.912
21050,-11.594,-13.934,-17.364,21050,3.422,-3.482,5.138
21060,-10.74,-13.694,-19.056,21060,4.334,-4.8,5.262
21070,-11.066,-13.704,-22.646,21070,4.7,-5.976,5.414
21080,-11.788,-13.968,-27.144,21080,4.468,-7,5.598
21090,-10.138,-13.412,-30.254,21090,3.754,-7.69,5.616
21100,-5.852,-12.626,-34.572,21100,2.766,-8.012,5.494
21110,-2.23,-10.368,-39.226,21110,1.888,-8.372,5.108
21120,0.88,-6.554,-39.226,21120,1.182,-8.806,4.67
21130,4.076,-1.394,-38.576,21130,0.656,-9.408,4.348
21140,7.048,4.446,-36.128,21140,0.208,-9.908,4.304
21150,10.092,9.138,-31.73,21150,-0.718,-10.206,4.446
21160,13.524,12.74,-25.49,21160,-2.822,-10.68,4.47
21170,16.892,15.674,-18.662,21170,-4.922,-11.172,4.25
21180,17.228,18.628,-11.852,21180,-6.776,-10.32,3.792
21190,15.808,20.308,-5.192,21190,-6.154,-8.336,1.946
21200,12.766,19.46,-0.244,21200,-5.114,-5.296,0.582
21210,11.262,17.456,6.064,21210,-5.414,-4.564,-0.19
21220,14.008,16.464,12.082,21220,-5.592,-6.122,-0.72
21230,17.396,14.094,13.622,21230,-4.042,-7.626,-1.622
21240,21.048,10.262,14.412,21240,-0.456,-7.97,-2.18
21250,27.352,-3.772,5.232,21250,3.486,-9.004,-2.154
21260,34.204,-11.57,5.418,21260,6.116,-6.63,-2.738
21270,35.692,-17.084,6.77,21270,6.236,-7.016,-2.96
21280,22.706,-13.184,-7.442,21280,3.828,-7.708,-3.512
21290,2.36,-13.278,-12.37,21290,0.724,-7.056,-3.592
21300,-4.8,-15.354,-25.586,21300,-0.638,-5.822,-3.43
21310,10.55,-22.582,-14.276,21310,1.136,-5.004,-3.332
21320,25.052,-23.41,-12.446,21320,4.538,-4.806,-3.206
21330,26.894,-14.036,-8.128,21330,7.332,-4.642,-3.004
21340,14.6,-2.626,-0.642,21340,8.34,-3.856,-2.46
21350,10.586,11.596,6.61,21350,8.088,-2.954,-1.834
21360,18.17,20.01,12.602,21360,7.432,-2.214,-1.334
21370,21.846,13.922,17.906,21370,6.784,-1.766,-0.9
21380,18.744,-3.328,19.972,21380,6.128,-1.394,-0.572
21390,14.03,-13.26,21.852,21390,5.79,-0.916,-0.386
21400,11.866,-10.616,23.158,21400,5.912,-0.372,-0.318
21410,14.258,-0.31,25.082,21410,6.18,0.076,-0.304
21420,14.684,7.892,26.314,21420,6.378,0.468,-0.352
21430,12.264,11.33,25.568,21430,6.342,0.834,-0.406
21440,9.468,12.212,23.558,21440,6.112,1.078,-0.408
21450,8.12,13.92,21.58,21450,5.82,1.196,-0.378
21460,8.256,13.934,19.608,21460,5.482,1.294,-0.406
21470,7.966,12.798,17.656,21470,5.03,1.36,-0.46
21480,7.126,12.866,16.066,21480,4.504,1.476,-0.502
21490,7.024,13.586,14.052,21490,3.958,1.642,-0.504
21500,7.054,14.542,11.828,21500,3.466,1.832,-0.574
21510,6.014,15.402,9.73,21510,3.11,2.082,-0.674
21520,4.534,15.54,7.698,21520,2.982,2.328,-0.674
21530,3.184,15.68,6.604,21530,2.962,2.454,-0.626
21540,1.724,16.348,6.172,21540,3.068,2.46,-0.626
21550,0.732,17.022,6.584,21550,3.192,2.386,-0.626
21560,-0.142,17.268,7.272,21560,3.17,2.206,-0.628
21570,-0.854,17.078,7.006,21570,2.896,1.958,-0.6
21580,-0.86,16.706,6.652,21580,2.504,1.72,-0.574
21590,-0.952,16.118,5.466,21590,2.198,1.544,-0.594
21600,-1.792,14.582,4.446,21600,2.002,1.408,-0.57
21610,-2.582,12.876,3.316,21610,1.848,1.262,-0.52
21620,-3.184,12.152,1.956,21620,1.766,1.152,-0.498
21630,-4.348,12.732,0.808,21630,1.676,1.078,-0.514
21640,-5.522,13.592,0.702,21640,1.486,1.066,-0.492
21650,-6.166,13.784,0.65,21650,1.212,1.056,-0.408
21660,-6.404,13.806,0.458,21660,0.938,0.854,-0.452
21670,-6.462,13.312,0.456,21670,0.642,0.682,-0.664
21680,-6.53,12.27,0.416,21680,-0.06,0.802,-0.69
21690,-6.318,11.81,0.316,21690,-0.912,0.958,-0.564
21700,-6.08,12.076,0.596,21700,-1.422,0.97,-0.522
21710,-5.838,11.7,1.232,21710,-1.668,0.884,-0.462
21720,-5.722,10.512,1.25,21720,-1.726,0.632,-0.47
21730,-6.062,10.596,-1.76,21730,-2.284,0.442,-0.446
21740,-5.69,13.978,-1.956,21740,-3.32,0.458,-0.188
21750,-4.554,16.192,1.744,21750,-4.03,0.362,-0.088
21760,-5.032,15.124,2.408,21760,-4.002,0.092,-0.09
21770,-6.982,12.43,1.704,21770,-3.176,-0.126,0.002
21780,-7.874,9.842,-0.344,21780,-1.872,-0.212,0.034
21790,-7.692,11.594,-3.48,21790,-0.466,-0.182,0.042
21800,-6.816,15.296,-0.866,21800,0.73,-0.152,0.038
21810,-5.756,15.322,1.736,21810,1.532,-0.14,0.042
21820,-6.762,12.718,1.578,21820,1.808,-0.076,0.074
21830,-8.03,9.316,0.312,21830,1.606,0.046,0.152
21840,-7.428,6.722,-0.714,21840,1.148,0.22,0.234
21850,-6.16,5.06,-0.37,21850,0.622,0.38,0.28
21860,-4.804,4.186,0.562,21860,0.1,0.52,0.302
21870,-4.194,4.49,1.28,21870,-0.414,0.62,0.318
21880,-4.2,5.922,1.442,21880,-0.818,0.668,0.368
21890,-4.282,7.892,2.6,21890,-0.982,0.698,0.408
21900,-4.294,9.284,3.706,21900,-0.892,0.796,0.418
21910,-4.314,9.766,4.534,21910,-0.534,0.982,0.376
21920,-4.364,9.932,4.41,21920,-0.334,1.206,0.348
21930,-4.13,10.338,3.822,21930,-0.2,1.378,0.232
21940,-3.866,10.658,3.24,21940,-0.012,1.486,0.094
21950,-3.738,10.212,2.526,21950,0.16,1.516,0.05
21960,-3.734,9.198,1.856,21960,0.332,1.45,-0.008
21970,-3.596,7.92,1.93,21970,0.422,1.382,-0.032
21980,-2.872,7.782,2.806,21980,0.298,1.334,-0.042
21990,-2.152,8.114,3.186,21990,0.058,1.28,-0.078
22000,-1.978,8.936,2.946,22000,-0.108,1.186,-0.052
22010,-2.228,9.146,1.738,22010,-0.09,1.054,0.012
22020,-2.614,8.256,0.648,22020,0.108,0.96,0.046
22030,-3.646,7.958,-0.91,22030,0.274,0.95,0.008
22040,-4.228,8.572,-1.112,22040,0.26,0.94,-0.046
22050,-4.256,9.688,-0.436,22050,0.016,0.808,0.01
22060,-4.056,10.054,-0.086,22060,-0.248,0.702,0.034
22070,-3.894,9.132,-0.328,22070,-0.396,0.68,0.024
22080,-3.99,7.446,-1.168,22080,-0.464,0.664,0.066
22090,-3.92,7.01,-1.72,22090,-0.518,0.636,0.116
22100,-3.494,7.88,-1.638,22100,-0.572,0.596,0.154
22110,-3.474,9.2,-1.478,22110,-0.642,0.526,0.202
22120,-4.01,9.554,-2.142,22120,-0.738,0.446,0.258
22130,-4.352,9.576,-1.946,22130,-0.818,0.372,0.302
22140,-4.058,9.312,-1.294,22140,-0.858,0.29,0.352
22150,-3.784,8.472,-1.016,22150,-0.8,0.208,0.384
22160,-3.87,7.904,-1.054,22160,-0.702,0.166,0.454
22170,-4.142,7.928,-1.21,22170,-0.632,0.164,0.572
22180,-4.428,8.23,-1.318,22180,-0.55,0.21,0.604
22190,-4.534,8.396,-1.228,22190,-0.494,0.236,0.572
22200,-4.5,8.556,-1.124,22200,-0.556,0.198,0.558
22210,-4.478,8.38,-1.04,22210,-0.716,0.122,0.562
22220,-4.462,8.156,-0.978,22220,-0.904,0.004,0.576
22230,-4.238,7.824,-0.382,22230,-1.014,-0.118,0.59
22240,-3.964,7.358,0.462,22240,-1.02,-0.198,0.59
22250,-3.896,7.28,1.236,22250,-0.874,-0.236,0.58
22260,-3.966,8.046,1.002,22260,-0.642,-0.248,0.566
22270,-4.182,9.004,0.428,22270,-0.426,-0.266,0.556
22280,-4.528,9.656,-0.092,22280,-0.31,-0.274,0.546
22290,-4.968,9.708,-0.454,22290,-0.312,-0.272,0.52
22300,-5.238,9.668,-0.354,22300,-0.484,-0.316,0.51
22310,-5.138,9.198,0.042,22310,-0.698,-0.406,0.466
22320,-4.876,8.444,0.356,22320,-0.894,-0.48,0.388
22330,-4.604,7.75,0.548,22330,-1.04,-0.498,0.302
22340,-4.552,7.704,0.59,22340,-1.002,-0.478,0.206
22350,-4.586,8.34,0.834,22350,-0.69,-0.418,0.126
22360,-4.534,9.098,1.454,22360,-0.2,-0.352,0.04
22370,-4.444,9.208,1.194,22370,0.302,-0.286,-0.024
22380,-4.342,9.764,0.562,22380,0.598,-0.218,-0.01
22390,-4.198,10.798,0.674,22390,0.596,-0.164,-0.07
22400,-3.952,11.05,1.164,22400,0.268,-0.148,-0.172
22410,-3.798,10.188,1.676,22410,-0.21,-0.154,-0.272
22420,-3.68,8.894,2.114,22420,-0.508,-0.144,-0.376
22430,-3.6,8.128,2.144,22430,-0.47,-0.136,-0.448
22440,-3.608,8.15,1.786,22440,-0.092,-0.134,-0.506
22450,-3.57,8.17,1.928,22450,0.41,-0.118,-0.568
22460,-3.756,9.124,2.226,22460,0.8,-0.094,-0.61
22470,-3.69,11.248,2.556,22470,0.93,-0.082,-0.61
22480,-3.448,12.44,2.852,22480,0.816,-0.098,-0.618
22490,-3.374,11.812,2.756,22490,0.504,-0.128,-0.6
22500,-3.456,9.676,2.092,22500,0.038,-0.16,-0.544
22510,-3.61,7.938,1.592,22510,-0.41,-0.184,-0.556
22520,-3.552,7.404,1.562,22520,-0.8,-0.232,-0.56
22530,-3.476,7.612,1.8,22530,-1.1,-0.284,-0.566
22540,-3.464,8.024,1.952,22540,-1.29,-0.252,-0.564
22550,-3.598,9.018,2.02,22550,-1.382,-0.192,-0.56
22560,-3.598,10.162,2.426,22560,-1.252,-0.136,-0.59
22570,-3.574,10.572,2.608,22570,-0.906,-0.058,-0.572
22580,-3.736,10.928,2.586,22580,-0.468,-0.036,-0.51
22590,-3.766,11.378,2.668,22590,-0.01,-0.06,-0.462
22600,-3.856,11.564,2.582,22600,0.362,-0.04,-0.45
22610,-3.702,11.344,3.142,22610,0.5,-0.004,-0.526
22620,-3.468,10.386,3.52,22620,0.262,0.032,-0.622
22630,-3.478,9.148,3.252,22630,-0.286,0.062,-0.738
22640,-3.3,8.084,3.244,22640,-0.908,0.046,-0.88
22650,-3.428,7.216,3.1,22650,-1.356,0.052,-0.938
22660,-3.86,6.89,2.958,22660,-1.46,0.066,-0.916
22670,-3.89,7.17,3.36,22670,-1.224,0.074,-0.866
22680,-3.628,8.374,4.002,22680,-0.834,0.108,-0.766
22690,-3.094,9.854,4.424,22690,-0.454,0.124,-0.66
22700,-2.578,11.126,4.994,22700,-0.266,0.134,-0.582
22710,-2.558,11.736,5.192,22710,-0.376,0.142,-0.512
22720,-2.554,10.784,5.23,22720,-0.746,0.174,-0.482
22730,-2.784,8.652,4.564,22730,-1.134,0.262,-0.462
22740,-3.124,6.748,3.824,22740,-1.308,0.348,-0.444
22750,-3.132,5.668,3.774,22750,-1.186,0.408,-0.468
22760,-3.074,5.23,3.956,22760,-0.876,0.432,-0.502
22770,-2.984,5.792,4.106,22770,-0.524,0.426,-0.542
22780,-2.668,7.216,4.302,22780,-0.294,0.43,-0.598
22790,-2.468,8.596,5.35,22790,-0.112,0.402,-0.638
22800,-2.266,9.046,6.44,22800,0.164,0.354,-0.606
22810,-2.432,8.482,6.572,22810,0.518,0.33,-0.606
22820,-2.948,7.576,6.52,22820,0.806,0.38,-0.624
22830,-3.634,7.09,6.294,22830,0.668,0.41,-0.59
22840,-4.312,7.252,6.358,22840,0.008,0.394,-0.582
22850,-4.772,7.72,7.166,22850,-0.866,0.41,-0.596
22860,-5.118,7.922,7.54,22860,-1.506,0.452,-0.666
22870,-5.352,6.952,7.046,22870,-1.77,0.496,-0.718
22880,-5.55,5.354,6.814,22880,-1.694,0.544,-0.734
22890,-5.398,5.39,7.1,22890,-1.318,0.626,-0.762
22900,-4.888,7.15,6.872,22900,-0.694,0.712,-0.776
22910,-4.746,9.526,6.886,22910,0.068,0.806,-0.808
22920,-4.75,10.284,7.286,22920,0.82,0.902,-0.872
22930,-5.4,9.548,7.672,22930,1.254,1.036,-0.942
22940,-6.074,8.266,7.63,22940,1.106,1.178,-1.01
22950,-6.402,6.858,7.096,22950,0.326,1.242,-1.062
22960,-6.41,5.428,6.85,22960,-0.818,1.286,-1.11
22970,-6.412,4.156,6.11,22970,-2.012,1.314,-1.166
22980,-6.482,3.438,5.436,22980,-2.798,1.332,-1.196
22990,-6.412,3.77,5.184,22990,-2.882,1.38,-1.198
23000,-6.134,5.03,6.056,23000,-2.304,1.432,-1.19
23010,-6.124,7.024,7.346,23010,-1.358,1.444,-1.216
23020,-6.402,9.346,8.366,23020,-0.492,1.422,-1.284
23030,-6.494,11.838,9.09,23030,0,1.394,-1.394
23040,-6.72,13.336,9.346,23040,0.1,1.346,-1.546
23050,-6.968,12.522,8.69,23050,-0.092,1.214,-1.674
23060,-7.072,9.606,7.612,23060,-0.494,1.032,-1.728
23070,-7.32,6.646,6.408,23070,-0.862,0.936,-1.806
23080,-7.654,5.082,5.966,23080,-1.108,0.934,-1.962
23090,-7.922,5.162,6.204,23090,-1.332,0.918,-2.072
23100,-8.314,6.386,6.856,23100,-1.524,0.892,-2.166
23110,-8.928,8.208,7.52,23110,-1.638,0.942,-2.298
23120,-9.616,9.51,7.63,23120,-1.722,1.028,-2.456
23130,-9.876,9.516,7.618,23130,-1.806,1.11,-2.574
23140,-9.352,9.492,7.914,23140,-1.86,1.194,-2.618
23150,-8.51,10.32,8.52,23150,-1.824,1.266,-2.624
23160,-8.038,10.92,8.408,23160,-1.718,1.346,-2.636
23170,-7.926,10.892,7.802,23170,-1.648,1.462,-2.67
23180,-7.442,10.834,7.74,23180,-1.686,1.59,-2.73
23190,-6.718,10.928,7.682,23190,-1.83,1.728,-2.79
23200,-6.144,10.774,7.12,23200,-2.068,1.848,-2.826
23210,-5.608,9.972,6.832,23210,-2.32,1.966,-2.846
23220,-5.226,8.792,6.228,23220,-2.506,2.106,-2.826
23230,-4.91,8.122,5.728,23230,-2.57,2.224,-2.788
23240,-4.382,8.062,5.626,23240,-2.534,2.308,-2.752
23250,-3.814,8.14,5.426,23250,-2.428,2.354,-2.702
23260,-3.432,8.12,4.926,23260,-2.296,2.358,-2.64
23270,-3.25,7.898,4.32,23270,-2.182,2.354,-2.58
23280,-3.114,7.494,3.722,23280,-2.116,2.356,-2.52
23290,-2.954,6.542,3.106,23290,-2.102,2.344,-2.432
23300,-2.958,5.316,2.044,23300,-2.162,2.34,-2.354
23310,-3.164,4.278,1.01,23310,-2.296,2.374,-2.272
23320,-3.452,3.52,0.432,23320,-2.44,2.412,-2.15
23330,-3.568,2.818,-0.024,23330,-2.506,2.446,-2.024
23340,-3.526,2.278,-0.506,23340,-2.438,2.498,-1.874
23350,-3.488,1.976,-0.95,23350,-2.268,2.56,-1.706
23360,-3.428,1.856,-1.31,23360,-2.032,2.614,-1.558
23370,-3.382,1.856,-1.648,23370,-1.792,2.666,-1.422
23380,-3.236,1.74,-1.868,23380,-1.59,2.716,-1.278
23390,-3.106,1.324,-2.238,23390,-1.46,2.768,-1.144
23400,-3.038,0.706,-2.614,23400,-1.404,2.816,-1.016
23410,-2.87,-0.14,-3.094,23410,-1.406,2.872,-0.876
23420,-2.758,-0.978,-3.566,23420,-1.428,2.934,-0.746
23430,-2.83,-1.536,-4.066,23430,-1.424,2.992,-0.624
23440,-2.926,-1.954,-4.428,23440,-1.34,3.068,-0.478
23450,-2.988,-2.232,-4.686,23450,-1.176,3.168,-0.3
23460,-2.95,-2.29,-4.978,23460,-0.984,3.258,-0.072
23470,-2.946,-2.396,-5.456,23470,-0.776,3.35,0.164
23480,-3.008,-2.674,-5.848,23480,-0.564,3.44,0.394
23490,-3.288,-2.958,-6.304,23490,-0.314,3.522,0.594
23500,-3.78,-3.282,-6.896,23500,-0.184,3.616,0.83
23510,-4.212,-3.802,-7.78,23510,-0.382,3.696,1.312
23520,-4.468,-4.326,-8.776,23520,-0.596,3.596,1.992
23530,-4.486,-4.676,-10.206,23530,-0.57,3.044,2.754
23540,-4.534,-5.066,-11.81,23540,-0.574,1.846,3.8
23550,-4.642,-5.502,-13.386,23550,-0.24,-0.16,4.928
23560,-4.896,-5.596,-14.48,23560,1.248,-2.34,5.896
23570,-4.94,-4.81,-15.26,23570,3.114,-4.17,6.862
23580,-4.282,-4.73,-18.062,23580,4.422,-5.61,7.296
23590,-4.144,-6.154,-23.488,23590,6.3,-6.752,6.89
23600,-4.476,-8.672,-29.262,23600,8.758,-7.776,7.534
23610,-2.836,-12.99,-33.572,23610,10.072,-7.668,8.908
23620,0.24,-16.598,-38.246,23620,8.904,-7.114,10.112
23630,4.816,-17.168,-39.226,23630,7.298,-7.542,10.902
23640,10.84,-18.42,-39.21,23640,6.11,-8.35,11.628
23650,12.718,-21.152,-39.214,23650,4.264,-9.036,11.942
23660,9.044,-13.896,-39.226,23660,2.302,-9.542,11.754
23670,13.894,0.508,-39.006,23670,0.216,-9.68,11.618
23680,29.084,13.032,-34.96,23680,-1.762,-9.874,11.104
23690,34.014,17.608,-25.952,23690,-3.13,-10.942,10.604
23700,30.482,19.192,-14.572,23700,-5.386,-12.154,8.674
23710,34.058,21.492,-7.846,23710,-2.452,-8.43,4.896
23720,37.082,26.344,-3.298,23720,-0.782,-4.076,4.786
23730,37.032,35.796,0.884,23730,-2.412,-3.944,5.724
23740,36.808,38.548,7.2,23740,-3.67,-6.012,5.934
23750,33.564,38.534,15.816,23750,-4.232,-7.792,3.974
23760,29.798,37.33,15.582,23760,-4.678,-6.9,2.794
23770,26.274,22.988,0.888,23770,-4.74,-5.668,2.17
23780,35.332,22.324,25.222,23780,-3.77,-5.724,0.98
23790,38.732,13.146,24.592,23790,-2.294,-6.006,-0.096
23800,14.734,-4.36,9.504,23800,-0.664,-6.068,-0.918
23810,-8.448,-8.34,-7.702,23810,0.904,-5.446,-1.434
23820,-11.182,-1.604,-8.86,23820,1.556,-4.746,-1.61
23830,12.418,4.092,1.576,23830,1.454,-4.316,-1.678
23840,26.134,4.418,6.988,23840,1.344,-3.932,-1.656
23850,20.46,3.976,6.532,23850,1.262,-3.486,-1.666
23860,14.46,4.042,10.034,23860,1.298,-3.026,-1.736
23870,12.888,4.612,14.892,23870,1.436,-2.51,-1.834
23880,16.54,5.364,18.324,23880,1.574,-1.998,-1.832
23890,18.396,9.602,20.672,23890,1.734,-1.528,-1.766
23900,15.374,13.074,22.926,23900,1.976,-1.1,-1.706
23910,12.626,13.734,22.488,23910,2.374,-0.69,-1.744
23920,11.004,13.412,22.11,23920,2.774,-0.256,-1.806
23930,9.152,13.074,22.714,23930,2.976,0.222,-1.784
23940,7.618,12.936,23.176,23940,2.954,0.642,-1.804
23950,6.92,12.594,23.084,23950,2.72,0.924,-1.894
23960,6.068,11.9,22.642,23960,2.312,1.148,-1.988
23970,4.926,10.892,21.65,23970,1.73,1.236,-2.06
23980,4.112,9.922,20.092,23980,1.176,1.226,-2.15
23990,4.062,10.058,18.534,23990,0.716,1.226,-2.232
24000,4.37,11.206,18.118,24000,0.336,1.338,-2.318
24010,4.108,12.706,16.682,24010,-0.05,1.524,-2.382
24020,3.956,13.694,13.822,24020,-0.502,1.692,-2.374
24030,4.314,14.674,12.05,24030,-0.774,1.878,-2.33
24040,3.932,15.354,10.132,24040,-0.758,2.05,-2.292
24050,2.764,15.656,8.63,24050,-0.548,2.18,-2.248
24060,2.072,15.39,7.414,24060,-0.234,2.218,-2.298
24070,2.692,14.97,6.426,24070,0.062,2.216,-2.448
24080,3.718,15.28,5.53,24080,0.184,2.228,-2.618
24090,3.932,15.136,4.86,24090,0.076,2.286,-2.808
24100,3.516,14.232,3.51,24100,-0.27,2.42,-2.982
24110,2.966,13.12,2.104,24110,-0.86,2.606,-3.148
