time,acc_x,acc_y,acc_z,time,gyro_x,gyro_y,gyro_z
3610,16.15,-18.194,-11.846,3610,2.296,-13.436,18.44
3620,18.354,-23.41,-21.33,3620,-2.2,-15.234,18.708
3630,22.472,-35.602,-32.084,3630,-5.492,-16.674,16.914
3640,22.49,-39.226,-39.166,3640,-7.1,-17.042,13.78
3650,18.134,-39.226,-39.166,3650,-8.35,-15.878,10.346
3660,19.556,-39.078,-39.04,3660,-10.014,-15.378,6.342
3670,33.064,-33.418,-39.16,3670,-9.362,-15.968,3.574
3680,39.226,-25.302,-39.166,3680,-5.184,-15.972,1.948
3690,39.226,-14.012,-39.164,3690,-2.676,-14.71,1.574
3700,39.226,6.518,-39.166,3700,-1.284,-12.962,0.384
3710,39.226,28.628,-35.65,3710,-5.232,-14.398,-0.014
3720,39.226,35.904,-16.046,3720,-9.824,-14.516,1.046
3730,39.226,29.23,2.684,3730,-11.712,-12.306,0.418
3740,39.226,30.424,15.914,3740,-10.896,-9.606,-0.206
3750,39.226,38.646,33.458,3750,-5.502,-5.618,-1.852
3760,39.226,38.646,39.226,3760,-0.166,-2.44,-2.87
3770,37.38,38.466,39.226,3770,1.34,-2.626,-2.658
3780,22.156,31.574,21.756,3780,0.438,-4.31,-3.63
3790,13.97,-19.426,-24.176,3790,-1.362,-5.578,-4.668
3800,23,7.838,15.376,3800,-3.7,-6.376,-5.424
3810,18.53,21.792,-19.696,3810,-5.83,-6.478,-5.928
3820,28.162,11.526,2.922,3820,-6.254,-5.53,-5.834
3830,39.226,3.732,-1.132,3830,-4.558,-3.666,-5.762
3840,39.226,-4.774,16.046,3840,-2.108,-2.208,-5.714
3850,39.226,-17.744,19.862,3850,0.054,-1.43,-5.608
3860,39.226,-21.526,22.052,3860,1.21,-1.17,-5.02
3870,29.836,-1.95,18.486,3870,0.994,-1.382,-4.31
3880,10.452,19.718,14.468,3880,0.09,-1.906,-4.146
3890,9.09,22.246,13.848,3890,-0.686,-2.436,-4.172
3900,15.48,22.548,16.532,3900,-1.156,-2.824,-4.358
3910,25.95,21.734,18.998,3910,-1.35,-2.878,-4.684
3920,34.286,10.43,22.16,3920,-1.604,-2.684,-5.17
3930,36.416,-2.536,24.48,3930,-2.118,-2.538,-5.48
3940,29.466,-9.534,24.484,3940,-2.628,-2.472,-5.54
3950,19.082,-11.136,19.466,3950,-2.61,-2.246,-5.612
3960,14.64,-6.06,15.244,3960,-2.016,-1.926,-5.758
3970,16.676,0.084,16.3,3970,-1.286,-1.622,-5.712
3980,16.612,4.318,18.554,3980,-0.65,-1.238,-5.56
3990,16.024,5.24,15.134,3990,-0.268,-1.036,-5.452
4000,14.588,2.83,10.412,4000,-0.122,-0.952,-5.144
4010,15.332,-1.114,10.23,4010,-0.038,-0.802,-4.814
4020,18.284,-2.258,11.768,4020,-0.036,-0.626,-4.458
4030,19.792,-0.808,11.85,4030,-0.204,-0.442,-4.08
4040,19.97,-1.526,9.506,4040,-0.818,-0.366,-3.672
4050,20.832,-4.444,7.716,4050,-1.41,-0.414,-3.17
4060,22.618,-6.234,7.392,4060,-1.57,-0.314,-2.704
4070,23.494,-7.642,8.856,4070,-1.388,-0.242,-2.334
4080,23.806,-9.268,10.982,4080,-1.096,-0.286,-1.738
4090,22.472,-8.344,10.774,4090,-0.38,-0.198,-1.29
4100,20.392,-8.644,10.348,4100,0.314,-0.22,-1.094
4110,18.674,-9.96,9.324,4110,0.508,-0.318,-0.92
4120,17.086,-10.326,9.222,4120,-0.036,-0.392,-0.824
4130,15.56,-8.732,9.462,4130,-1.824,-0.412,-0.42
4140,13.96,-7.096,9.518,4140,-3.102,-0.454,-0.062
4150,11.964,-7.332,9.708,4150,-3.082,-0.566,0.084
4160,10.634,-8.744,10.89,4160,-2.388,-0.456,0.468
4170,9.292,-9.442,12.368,4170,-1.204,-0.436,0.696
4180,7.318,-9.954,13.542,4180,-0.41,-0.418,0.848
4190,6.432,-10.422,13.046,4190,0.074,-0.296,1.112
4200,5.328,-10.278,10.752,4200,0.43,-0.206,1.212
4210,5.892,-6.266,9.374,4210,0.774,-0.222,1.488
4220,6.056,-0.38,6.422,4220,0.822,-0.172,1.22
4230,6.996,1.654,9.396,4230,1.046,-0.282,1.432
4240,6.34,-0.276,10.714,4240,1.126,-0.862,1.614
4250,5.096,-0.906,6.888,4250,1.44,-0.93,1.734
4260,6.142,-4.28,7.776,4260,2,-0.938,1.994
4270,4.908,-6.61,7.152,4270,2.728,-1.088,2.298
4280,4.75,-3.602,6.13,4280,3.51,-1.15,2.48
4290,6.142,-3.132,6.468,4290,4.152,-1.21,2.644
4300,5.386,-2.426,6.15,4300,4.636,-1.256,2.808
4310,4.622,-1.166,5.284,4310,5.02,-1.238,2.962
4320,4.192,0.438,4.942,4320,5.274,-1.192,3.096
4330,6.112,0.66,4.568,4330,5.308,-1.16,3.222
4340,2.988,1.31,2.996,4340,5.074,-1.154,3.34
4350,5.466,0.954,2.944,4350,4.786,-1.168,3.43
4360,7.29,0.646,3.196,4360,4.672,-1.108,3.488
4370,6.65,0.052,3.498,4370,4.774,-1.018,3.53
4380,7.096,-0.126,3.378,4380,5.144,-0.938,3.566
4390,8.624,0.536,2.728,4390,5.71,-0.8,3.528
4400,9.546,1,2.184,4400,6.222,-0.562,3.47
4410,10.256,1.158,2.338,4410,6.53,-0.296,3.452
4420,10.604,1.686,2.17,4420,6.602,-0.034,3.434
4430,10.808,2.552,2.03,4430,6.44,0.21,3.402
4440,10.904,3.476,2.334,4440,6.076,0.402,3.382
4450,10.942,4.018,2.8,4450,5.574,0.556,3.332
4460,11.3,3.804,3.228,4460,4.988,0.668,3.266
4470,11.492,2.78,2.8,4470,4.562,0.738,3.162
4480,11.46,1.822,1.88,4480,4.472,0.874,2.988
4490,11.512,1.38,1.288,4490,4.654,1.012,2.844
4500,11.968,1.524,1.398,4500,5.006,1.106,2.746
4510,12.376,2.288,1.482,4510,5.298,1.198,2.604
4520,12.524,3.468,1.422,4520,5.196,1.258,2.47
4530,12.474,4.488,1.316,4530,4.542,1.216,2.452
4540,12.386,5.28,1.07,4540,3.526,1.07,2.492
4550,12.476,6.226,1.066,4550,2.612,0.9,2.504
4560,12.748,7.22,1.392,4560,2.174,0.786,2.536
4570,12.798,7.17,1.932,4570,2.368,0.78,2.538
4580,12.938,5.832,2.062,4580,3.192,0.82,2.462
4590,13.218,3.954,1.156,4590,4.33,0.914,2.32
4600,13.512,3.118,0.016,4600,5.332,1.088,2.136
4610,13.864,3.536,-0.544,4610,5.79,1.256,1.966
4620,14.182,4.938,-0.838,4620,5.504,1.328,1.816
4630,14.54,6.96,-1.128,4630,4.762,1.34,1.674
4640,15.15,8.998,-0.542,4640,3.974,1.314,1.56
4650,15.556,9.712,0.008,4650,3.402,1.3,1.458
4660,15.286,8.248,0.464,4660,3.122,1.334,1.342
4670,14.084,4.934,-0.032,4670,3,1.364,1.2
4680,12.718,2.066,-1.318,4680,2.864,1.378,1.05
4690,12.052,0.48,-2.37,4690,2.668,1.372,0.928
4700,12.006,0.518,-2.326,4700,2.448,1.342,0.814
4710,12.088,2.462,-2.134,4710,2.216,1.33,0.718
4720,11.798,5.364,-1.88,4720,1.956,1.316,0.65
4730,11.298,7.38,-1.102,4730,1.69,1.28,0.602
4740,10.768,7.788,-0.732,4740,1.556,1.228,0.562
4750,10.228,6.864,-0.348,4750,1.626,1.188,0.512
4760,9.928,5.43,-0.342,4760,1.838,1.134,0.464
4770,9.708,4.488,-0.662,4770,2.09,1.04,0.424
4780,9.584,4.47,-0.772,4780,2.324,0.942,0.398
4790,9.586,4.858,-0.724,4790,2.548,0.83,0.362
4800,9.398,4.93,-0.688,4800,2.738,0.716,0.33
4810,9.498,4.75,-0.45,4810,2.656,0.666,0.332
4820,9.75,4.676,-0.39,4820,2.242,0.6,0.354
4830,9.972,4.726,-0.26,4830,1.568,0.444,0.326
4840,10.008,4.302,-0.306,4840,0.86,0.27,0.316
4850,9.898,3.396,-0.904,4850,0.354,0.142,0.372
4860,9.61,2.952,-1.408,4860,0.13,0.062,0.394
4870,9.274,2.932,-1.586,4870,0.172,0,0.366
4880,9.112,3.04,-1.64,4880,0.356,-0.1,0.348
4890,8.934,3.118,-1.622,4890,0.546,-0.238,0.35
4900,8.778,3.142,-1.544,4900,0.806,-0.316,0.328
4910,8.836,3.326,-0.832,4910,1.162,-0.338,0.306
4920,8.856,4.488,-0.954,4920,1.52,-0.354,0.356
4930,8.496,6.334,-1.068,4930,1.774,-0.364,0.404
4940,8.508,7.114,-0.668,4940,1.89,-0.378,0.408
4950,9.034,6.228,-0.446,4950,1.898,-0.428,0.398
4960,9.368,4.73,-0.408,4960,1.822,-0.506,0.386
4970,9.404,3.58,-0.536,4970,1.75,-0.584,0.368
4980,9.188,2.914,-0.72,4980,1.776,-0.598,0.336
4990,8.904,2.232,-0.93,4990,1.958,-0.548,0.302
5000,8.9,2.182,-0.626,5000,2.214,-0.49,0.264
5010,9.082,2.482,-0.162,5010,2.452,-0.474,0.236
5020,9.318,2.302,0.226,5020,2.598,-0.51,0.216
5030,9.324,2.02,0.42,5030,2.544,-0.49,0.19
5040,9.092,2.248,0.632,5040,2.254,-0.422,0.158
5050,8.892,2.838,0.65,5050,1.808,-0.392,0.102
5060,8.656,3.422,0.826,5060,1.372,-0.416,0.052
5070,8.366,3.514,1.114,5070,1.046,-0.478,0.014
5080,8.236,2.882,1.678,5080,0.808,-0.52,0.018
5090,8.278,2.114,1.956,5090,0.626,-0.544,0.086
5100,8.24,1.704,2,5100,0.426,-0.588,0.182
5110,8.11,1.51,1.762,5110,0.196,-0.654,0.288
5120,8.14,1.934,1.676,5120,-0.004,-0.706,0.396
5130,9.006,3.14,2.316,5130,-0.33,-0.718,0.52
5140,10.122,4.23,2.856,5140,-0.83,-0.71,0.72
5150,10.468,4.792,3.216,5150,-1.204,-0.688,0.9
5160,10.048,4.418,3.322,5160,-1.398,-0.69,0.992
5170,9.312,3.544,3.364,5170,-1.326,-0.69,1.152
5180,8.898,3.026,3.58,5180,-1.04,-0.662,1.266
5190,8.988,2.822,3.73,5190,-0.762,-0.608,1.29
5200,9.1,2.75,3.904,5200,-0.526,-0.56,1.342
5210,9.178,2.54,4.182,5210,-0.3,-0.52,1.384
5220,9.284,2.49,4.422,5220,-0.096,-0.486,1.368
5230,9.434,2.65,4.718,5230,0.008,-0.474,1.332
5240,9.482,2.682,5.08,5240,-0.036,-0.484,1.268
5250,9.35,2.738,4.988,5250,-0.218,-0.514,1.198
5260,8.936,2.432,4.716,5260,-0.45,-0.526,1.136
5270,9.128,1.436,4.74,5270,-0.626,-0.508,1.052
5280,9.392,0.684,4.204,5280,-0.71,-0.5,0.934
5290,9.774,1.096,4.546,5290,-0.828,-0.484,0.84
5300,10.204,1.412,4.988,5300,-1.034,-0.436,0.744
5310,10.376,1.448,5.076,5310,-1.212,-0.322,0.604
5320,10.422,1.45,5.214,5320,-1.17,-0.18,0.47
5330,10.316,1.752,5.036,5330,-1.006,-0.094,0.378
5340,10.064,2.49,4.722,5340,-0.778,-0.058,0.29
5350,9.682,3.41,4.514,5350,-0.494,-0.028,0.208
5360,9.378,3.856,4.41,5360,-0.238,-0.042,0.156
5370,9.244,3.77,4.642,5370,-0.102,-0.086,0.112
5380,8.954,3.136,4.11,5380,-0.132,-0.08,0.07
5390,8.928,2.624,3.762,5390,-0.32,-0.086,0.054
5400,9.55,2.928,4.358,5400,-0.62,-0.182,0.076
5410,10.098,3.186,4.356,5410,-0.878,-0.242,0.042
5420,10.242,3.014,3.718,5420,-1.02,-0.258,-0.01
5430,9.79,2.326,3.394,5430,-1.038,-0.262,-0.022
5440,9.146,1.546,2.85,5440,-0.976,-0.252,-0.054
5450,8.916,1.32,2.31,5450,-0.878,-0.252,-0.128
5460,8.788,1.268,2.04,5460,-0.764,-0.23,-0.214
5470,8.52,1.496,1.898,5470,-0.692,-0.192,-0.238
5480,8.468,1.874,1.904,5480,-0.68,-0.168,-0.276
5490,8.548,2.278,2.074,5490,-0.698,-0.11,-0.408
5500,8.422,2.348,2.366,5500,-0.754,-0.052,-0.494
5510,8.456,2.468,2.59,5510,-0.87,-0.04,-0.53
5520,8.664,2.578,2.508,5520,-0.984,-0.022,-0.614
5530,8.898,2.13,2.192,5530,-0.848,0,-0.688
5540,8.934,1.642,2.066,5540,-0.4,0.024,-0.796
5550,8.774,1.508,2.04,5550,0.258,0.068,-0.936
5560,8.904,1.626,2.126,5560,0.876,0.112,-1.11
5570,9.476,1.52,2.2,5570,1.214,0.152,-1.27
5580,9.9,1.268,1.842,5580,1.252,0.168,-1.378
5590,10.088,1.924,1.856,5590,1.116,0.226,-1.446
5600,10.264,2.52,2.368,5600,0.758,0.338,-1.476
5610,10.27,2.77,2.928,5610,0.096,0.438,-1.434
5620,10.07,2.724,3.472,5620,-0.59,0.528,-1.352
5630,9.936,1.372,3.118,5630,-0.9,0.626,-1.302
5640,9.77,0.42,2.658,5640,-0.758,0.692,-1.24
5650,9.586,0.658,2.28,5650,-0.29,0.664,-1.2
5660,9.376,1.51,2.314,5660,0.328,0.576,-1.208
5670,9.386,2.466,2.994,5670,1.01,0.508,-1.216
5680,9.542,2.474,3.28,5680,1.46,0.468,-1.202
5690,9.884,2.59,3.408,5690,1.716,0.4,-1.218
5700,10.394,3.392,4.264,5700,1.736,0.292,-1.276
5710,10.7,4.622,5.42,5710,1.386,0.134,-1.288
5720,10.788,5.254,6.1,5720,0.74,-0.018,-1.234
5730,10.55,4.332,5.676,5730,0.002,-0.094,-1.186
5740,10.286,2.072,4.516,5740,-0.558,-0.16,-1.132
5750,10.058,-0.18,2.704,5750,-0.816,-0.204,-1.074
5760,10.11,-1.142,1.124,5760,-0.876,-0.194,-1.024
5770,10.41,-2.022,-0.478,5770,-0.926,-0.19,-0.932
5780,11.074,-2.092,-0.656,5780,-1.082,-0.234,-0.81
5790,10.904,-0.896,-1.13,5790,-1.302,-0.326,-0.694
5800,9.428,-0.628,-1.614,5800,-1.454,-0.396,-0.58
5810,8.498,0.842,-0.362,5810,-1.39,-0.392,-0.54
5820,8.342,3.214,0.208,5820,-1.064,-0.224,-0.656
5830,8.256,3.968,0.56,5830,-0.866,-0.05,-0.692
5840,8.096,3.742,0.816,5840,-1.23,-0.102,-0.314
5850,8.05,2.328,0.318,5850,-1.672,-0.134,0.046
5860,8.262,1.21,0.56,5860,-1.636,-0.142,0
5870,8.564,1.046,0.714,5870,-1.262,-0.202,-0.094
5880,8.606,0.842,0.28,5880,-0.902,-0.286,-0.126
5890,8.136,0.188,-0.642,5890,-0.776,-0.396,-0.156
5900,7.948,-0.04,-0.852,5900,-0.936,-0.504,-0.144
5910,8.176,0.432,-0.546,5910,-1.14,-0.594,-0.106
5920,9.05,2.562,1.206,5920,-1.13,-0.662,-0.104
5930,10.102,5.404,3.754,5930,-0.804,-0.654,-0.134
5940,10.24,4.75,4.66,5940,-0.3,-0.59,-0.116
5950,9.75,1.442,2.932,5950,0.328,-0.478,-0.17
5960,8.626,0.082,0.512,5960,0.952,-0.312,-0.334
5970,8.084,-0.108,-1.318,5970,1.204,-0.238,-0.376
5980,7.93,0.304,-2.118,5980,1.042,-0.23,-0.294
5990,7.746,1.792,-1.636,5990,0.734,-0.23,-0.268
6000,7.806,3.322,-0.212,6000,0.596,-0.246,-0.396
6010,7.968,3.958,0.796,6010,0.712,-0.244,-0.604
6020,8.296,3.59,0.95,6020,0.91,-0.264,-0.826
6030,8.99,2.924,0.986,6030,1.036,-0.204,-1.066
6040,9.852,1.594,1.332,6040,0.94,-0.208,-1.24
6050,10.126,0.836,1.006,6050,0.484,-0.298,-1.278
6060,10.43,2.818,1.47,6060,-0.134,-0.352,-1.246
6070,10.872,5.268,2.26,6070,-0.684,-0.372,-1.176
6080,11.09,6.352,2.57,6080,-1.028,-0.374,-1.076
6090,11.036,6.282,2.25,6090,-1.048,-0.308,-1.036
6100,10.502,6.108,1.508,6100,-0.734,-0.188,-1.084
6110,9.996,5.77,1.168,6110,-0.368,-0.09,-1.146
6120,9.476,5.12,1.032,6120,-0.216,-0.022,-1.218
6130,9.278,5.78,1.296,6130,-0.25,0.004,-1.34
6140,9.026,7.678,1.938,6140,-0.276,0.034,-1.508
6150,8.726,8.73,2.396,6150,-0.22,0.082,-1.658
6160,8.642,8.912,2.836,6160,-0.142,0.156,-1.782
6170,8.556,8.534,3.158,6170,-0.214,0.214,-1.852
6180,8.454,7.716,3.164,6180,-0.432,0.246,-1.894
6190,8.482,6.62,2.946,6190,-0.642,0.306,-1.95
6200,8.766,6.118,2.758,6200,-0.682,0.386,-2.02
6210,9.018,6.516,2.742,6210,-0.578,0.38,-2.1
6220,9.108,7.71,2.772,6220,-0.344,0.342,-2.206
6230,8.99,9.302,2.738,6230,-0.006,0.34,-2.356
6240,8.962,10.192,2.828,6240,0.296,0.35,-2.542
6250,8.942,9.898,2.518,6250,0.368,0.334,-2.646
6260,8.858,9.798,2.484,6260,0.094,0.302,-2.7
6270,8.556,10.172,2.67,6270,-0.326,0.284,-2.742
6280,7.994,10.368,2.754,6280,-0.596,0.278,-2.778
6290,7.372,10.162,3.092,6290,-0.666,0.31,-2.818
6300,6.938,9.702,3.492,6300,-0.62,0.324,-2.844
6310,6.214,9.264,2.654,6310,-0.552,0.316,-2.874
6320,5.52,9.246,1.364,6320,-0.584,0.346,-2.926
6330,5.302,9.644,0.74,6330,-0.572,0.416,-2.986
6340,5.086,10.5,0.87,6340,-0.354,0.508,-3.006
6350,4.874,11.27,1.726,6350,-0.076,0.536,-3.03
6360,4.464,11.772,2.946,6360,0.004,0.514,-3.056
6370,3.852,11.914,3.678,6370,-0.108,0.51,-3.048
6380,2.942,11.286,3.296,6380,-0.272,0.546,-3.01
6390,2.188,10.478,2.802,6390,-0.33,0.6,-2.948
6400,1.78,9.998,2.042,6400,-0.336,0.63,-2.848
6410,1.538,10.996,1.5,6410,-0.372,0.64,-2.748
6420,1.998,12.312,1.562,6420,-0.452,0.664,-2.678
6430,2.67,12.2,1.71,6430,-0.576,0.604,-2.628
6440,3.184,11.226,2.178,6440,-0.706,0.518,-2.542
6450,3.202,10.846,2.368,6450,-0.734,0.506,-2.418
6460,2.848,11.248,2.474,6460,-0.714,0.546,-2.292
6470,2.614,11.712,2.786,6470,-0.714,0.592,-2.16
6480,2.564,11.598,3.158,6480,-0.664,0.656,-1.986
6490,2.676,10.854,3.178,6490,-0.458,0.708,-1.812
6500,2.904,10.198,2.54,6500,-0.132,0.686,-1.672
6510,2.918,10.496,1.66,6510,0.198,0.62,-1.534
6520,3.064,11.186,1.494,6520,0.482,0.54,-1.452
6530,2.786,11.442,1.732,6530,0.674,0.414,-1.398
6540,2.57,10.768,2.828,6540,0.778,0.348,-1.274
6550,2.612,9.504,3.772,6550,0.822,0.362,-1.144
6560,2.406,9.01,3.828,6560,0.722,0.262,-1.108
6570,2.078,9.116,3.24,6570,0.398,0.054,-1.106
6580,2.206,8.964,2.846,6580,0.092,0.05,-0.85
6590,2.65,8.706,2.448,6590,-0.07,0.366,-0.262
6600,2.93,8.99,1.842,6600,-0.034,0.306,0.114
6610,3.064,8.984,1.09,6610,0.208,-0.156,0.112
6620,2.662,8.854,0.818,6620,0.588,-0.294,0.058
6630,1.804,8.612,1.298,6630,1.04,-0.072,-0.012
6640,1.594,8.206,2.536,6640,1.43,0.164,-0.03
6650,1.742,8.02,3.224,6650,1.668,0.09,-0.098
6660,1.752,8.192,3.33,6660,1.728,0.05,-0.078
6670,3.254,8.406,3.368,6670,1.284,0.24,0.034
6680,6.226,8.168,2.614,6680,0.576,0.56,0.38
6690,6.032,6.75,1.908,6690,0.136,0.458,0.474
6700,0.802,5.48,1.136,6700,-0.028,0.062,0.362
6710,-2.558,5.558,0.48,6710,-0.042,-0.06,0.4
6720,-0.958,6.416,1.456,6720,-0.072,0.07,0.686
6730,1.514,7.842,2.726,6730,-0.272,0.404,1.02
6740,2.224,7.99,2.972,6740,0.174,0.394,0.952
6750,1.75,7.01,2.13,6750,0.786,0.364,0.652
6760,3.484,7.286,1.024,6760,0.616,0.908,0.616
6770,6.318,9.106,0.884,6770,0.436,0.758,1.052
6780,6.094,10.254,1.29,6780,0.554,0.916,1.292
6790,-0.07,9.592,1.804,6790,0.682,0.976,1.15
6800,-3.292,8.518,2.144,6800,1.086,0.756,0.952
6810,-0.26,7.928,3.438,6810,1.916,0.652,0.76
6820,3.354,7.52,4.002,6820,2.444,0.674,0.484
6830,7.604,8.624,2.704,6830,2.486,0.294,0.622
6840,6.444,7.194,2.304,6840,2.106,0.312,0.806
6850,0.454,4.114,1.594,6850,1.606,0.51,0.404
6860,3.582,6.75,3.378,6860,0.952,0.71,0.152
6870,4.668,7.318,3.664,6870,-0.086,0.81,-0.092
6880,5.314,6.826,3.736,6880,-0.996,0.702,-0.466
6890,3.646,7.5,3.628,6890,-1.826,0.37,-0.79
6900,2.176,6.456,3.778,6900,-2.55,0.392,-1.064
6910,0.87,3.282,2.21,6910,-2.462,0.262,-1.24
6920,1.988,3.89,1.072,6920,-1.434,-0.1,-1.27
6930,1.704,6.436,0.798,6930,-0.672,-0.352,-1.336
6940,5.754,9.464,0.986,6940,-0.992,-0.352,-1.564
6950,5.618,11.746,2.548,6950,-2,-0.234,-1.664
6960,6.612,11.214,2.402,6960,-2.636,-0.212,-1.584
6970,6.756,11.374,1.078,6970,-2.582,-0.27,-1.674
6980,3.786,13.672,0.888,6980,-2.38,-0.246,-1.832
6990,0.95,15.5,2.284,6990,-2.248,-0.172,-1.834
7000,3.03,14.246,2.512,7000,-2.144,-0.074,-1.8
7010,2.584,7.394,-1.334,7010,-2.056,0,-1.754
7020,0.47,1.272,-4.254,7020,-1.838,0.148,-1.68
7030,1.15,2.21,-4.632,7030,-1.752,0.316,-1.554
7040,2.94,8.42,-1.312,7040,-1.9,0.322,-1.414
7050,4.764,11.004,1.998,7050,-2.108,0.212,-1.316
7060,6.508,7.816,1.182,7060,-2.32,0.07,-1.266
7070,7.182,5.972,-0.368,7070,-2.422,-0.074,-1.214
7080,7.738,6.05,0.526,7080,-2.486,-0.222,-1.102
7090,8.484,6.026,1.868,7090,-2.754,-0.382,-0.96
7100,8.504,6.348,2.292,7100,-3.176,-0.436,-0.834
7110,7.746,5.48,1.924,7110,-3.5,-0.382,-0.646
7120,7.18,5.74,3.728,7120,-3.538,-0.428,-0.41
7130,6.748,7.238,4.94,7130,-2.936,-0.658,-0.214
7140,5.648,8.546,4.3,7140,-1.746,-1.068,-0.128
7150,4.508,9.476,4.252,7150,-0.366,-1.6,-0.172
7160,3.548,10,5.31,7160,0.598,-2.142,-0.192
7170,2.068,10.184,5.876,7170,0.476,-2.544,-0.144
7180,0.154,9.534,5.554,7180,-0.728,-2.818,-0.118
7190,-1.52,8.644,6.4,7190,-2.458,-2.994,-0.104
7200,-2.124,9.184,9.012,7200,-3.978,-3.154,-0.108
7210,-1.93,9.614,11.376,7210,-4.514,-3.286,-0.306
7220,-2.982,7.844,10.972,7220,-3.88,-3.268,-0.614
7230,-5.394,4.914,8.368,7230,-2.546,-3.094,-0.938
7240,-8.298,2.402,5.862,7240,-1.262,-2.924,-1.136
7250,-10.916,1.752,4.016,7250,-0.648,-2.806,-1.198
7260,-12.474,3.628,3.226,7260,-0.808,-2.724,-1.276
7270,-12.426,7.284,3.98,7270,-1.55,-2.704,-1.356
7280,-10.94,12.626,6.79,7280,-2.4,-2.726,-1.522
7290,-9.274,16.5,8.656,7290,-3.212,-2.812,-1.792
7300,-8.796,15.44,8.856,7300,-3.514,-2.876,-2.144
7310,-9.594,11.394,8.236,7310,-3.24,-2.788,-2.454
7320,-10.306,6.522,8.43,7320,-2.62,-2.692,-2.69
7330,-10.746,2.66,8.546,7330,-1.848,-2.592,-2.842
7340,-10.928,1.754,8.684,7340,-1.204,-2.504,-2.928
7350,-10.77,4.012,9.068,7350,-0.794,-2.488,-2.956
7360,-10.502,8.03,9.48,7360,-0.698,-2.46,-3.002
7370,-10.158,10.618,9.096,7370,-1.036,-2.43,-3.156
7380,-9.342,12.322,8.406,7380,-1.93,-2.442,-3.334
7390,-8.264,12.372,7.348,7390,-2.998,-2.394,-3.44
7400,-7.002,10.994,6.786,7400,-3.446,-2.216,-3.502
7410,-5.486,8.396,6.622,7410,-3.148,-1.986,-3.538
7420,-5.062,5.454,6.316,7420,-2.592,-1.764,-3.518
7430,-5.03,4.508,5.69,7430,-2.182,-1.568,-3.42
7440,-4.9,4.656,5.81,7440,-1.898,-1.422,-3.3
7450,-4.974,5.018,5.576,7450,-1.658,-1.294,-3.194
7460,-4.734,5.718,5.578,7460,-1.45,-1.224,-3.166
7470,-4.204,8.176,6.28,7470,-1.476,-1.276,-3.14
7480,-3.322,11.352,6.798,7480,-1.852,-1.342,-3.04
7490,-2.126,11.742,7.598,7490,-2.37,-1.388,-2.866
7500,-1.452,9.104,8.086,7500,-2.61,-1.366,-2.692
7510,-1.6,5.572,7.816,7510,-2.378,-1.25,-2.564
7520,-1.648,3.918,7.952,7520,-1.916,-1.09,-2.432
7530,-1.164,3.98,8.478,7530,-1.52,-0.958,-2.25
7540,-0.732,3.938,8.378,7540,-1.378,-0.9,-2.082
7550,-0.322,3.482,8.256,7550,-1.478,-0.884,-1.988
7560,-0.258,3.596,8.156,7560,-1.658,-0.848,-1.902
7570,-0.31,4.624,7.422,7570,-1.838,-0.79,-1.796
7580,0.142,6.34,7.632,7580,-1.816,-0.702,-1.682
7590,0.694,6.968,7.798,7590,-1.478,-0.604,-1.624
7600,1.356,5.91,7.574,7600,-0.958,-0.448,-1.58
7610,2.202,4.468,7.47,7610,-0.468,-0.278,-1.536
7620,3.04,3.576,7.276,7620,-0.22,-0.176,-1.478
7630,3.548,3.28,7.006,7630,-0.268,-0.132,-1.396
7640,3.674,3.662,7.036,7640,-0.442,-0.098,-1.316
7650,3.784,4.676,8.294,7650,-0.648,-0.06,-1.228
7660,4.308,5.512,9.992,7660,-0.826,-0.036,-1.11
7670,4.966,5.794,10.142,7670,-0.848,-0.012,-0.964
7680,5.784,5.102,9.654,7680,-0.732,0.022,-0.85
7690,6.066,3.984,8.314,7690,-0.514,0.074,-0.78
7700,6.652,3.122,8.614,7700,-0.278,0.11,-0.722
7710,7.114,2.83,8.91,7710,-0.136,0.098,-0.676
7720,6.984,3.354,8.714,7720,-0.116,0.058,-0.616
7730,6.728,3.954,8.6,7730,-0.188,0.002,-0.52
7740,6.458,3.924,8.51,7740,-0.278,-0.054,-0.404
7750,6.178,3.292,8.606,7750,-0.38,-0.078,-0.284
7760,6.014,2.532,8.806,7760,-0.46,-0.06,-0.178
7770,5.866,1.608,8.662,7770,-0.406,-0.002,-0.106
7780,5.77,0.52,8.366,7780,-0.2,0.074,-0.088
7790,5.784,0,8.282,7790,0.092,0.148,-0.12
7800,5.76,-0.032,8.372,7800,0.32,0.186,-0.166
7810,5.424,0.036,8.372,7810,0.37,0.174,-0.168
7820,5.02,0.312,8.338,7820,0.288,0.128,-0.138
7830,4.652,0.672,8.428,7830,0.15,0.076,-0.086
7840,4.154,0.908,8.618,7840,-0.004,0.024,-0.014
7850,3.954,1.034,8.85,7850,-0.106,-0.02,0.04
7860,4.052,0.972,9.176,7860,-0.11,-0.048,0.062
7870,4.4,0.648,9.174,7870,-0.014,-0.056,0.05
7880,4.676,0.13,9.134,7880,0.11,-0.06,0.006
7890,4.562,-0.372,9.104,7890,0.188,-0.07,-0.02
7900,4.054,-0.21,9.024,7900,0.182,-0.086,-0.002
7910,3.396,0.396,9.052,7910,0.09,-0.116,0.026
7920,2.666,0.916,9.094,7920,-0.038,-0.144,0.072
7930,2.074,1.338,9.298,7930,-0.128,-0.156,0.116
